ID Easting Northing Altitude Retro Angle Distance UTC Long Lat
29400385 754574.423 3750196.48 307.643 0.808 0.05788 17.469 62771.09997 -84.248175306 33.861401338
29400386 754574.419 3750196.459 307.464 0.773 0.04759 17.482 62771.10000 -84.248175357 33.861401146
29400387 754574.42 3750196.471 307.283 0.855 0.03731 17.462 62771.10004 -84.248175336 33.861401260
29400388 754574.411 3750196.419 307.105 0.298 0.02702 17.510 62771.10007 -84.248175451 33.861400791
29400389 754574.408 3750196.403 306.925 0.216 0.01674 17.523 62771.10010 -84.248175491 33.861400648
29400390 754574.394 3750196.323 306.745 0.239 0.00645 17.602 62771.10014 -84.248175661 33.861399935
29400391 754574.405 3750196.394 306.564 0.839 -0.00384 17.531 62771.10017 -84.248175521 33.861400568
29400491 754574.534 3750196.508 307.982 0.800 0.07845 17.178 62771.11322 -84.248174101 33.861401560
29400492 754574.535 3750196.517 307.804 0.808 0.06816 17.156 62771.11325 -84.248174088 33.861401646
29400493 754574.53 3750196.494 307.629 0.859 0.05788 17.169 62771.11328 -84.248174142 33.861401439
29400494 754574.526 3750196.472 307.453 0.800 0.04759 17.183 62771.11332 -84.248174194 33.861401238
29400495 754574.521 3750196.448 307.277 0.867 0.03731 17.200 62771.11335 -84.248174249 33.861401027
29400496 754574.516 3750196.418 307.101 0.302 0.02702 17.226 62771.11338 -84.248174319 33.861400753
29400497 754574.515 3750196.416 306.924 0.220 0.01674 17.224 62771.11341 -84.248174328 33.861400743
29400498 754574.501 3750196.336 306.746 0.235 0.00645 17.304 62771.11345 -84.248174500 33.861400022
29400499 754574.508 3750196.381 306.569 0.827 -0.00384 17.259 62771.11348 -84.248174413 33.861400424
29400602 754574.642 3750196.525 307.964 0.831 0.07855 16.874 62771.12653 -84.248172928 33.861401695
29400603 754574.639 3750196.514 307.79 0.827 0.06826 16.874 62771.12656 -84.248172960 33.861401588
29400604 754574.636 3750196.499 307.617 0.851 0.05798 16.878 62771.12660 -84.248172995 33.861401460
29400605 754574.632 3750196.477 307.444 0.871 0.04769 16.892 62771.12663 -84.248173047 33.861401261
29400606 754574.629 3750196.463 307.271 0.863 0.03741 16.900 62771.12666 -84.248173084 33.861401131
29400607 754574.622 3750196.424 307.098 0.310 0.02712 16.934 62771.12670 -84.248173169 33.861400785
29400608 754574.621 3750196.421 306.924 0.243 0.01684 16.934 62771.12673 -84.248173182 33.861400757
29400609 754574.61 3750196.358 306.75 0.239 0.00655 16.996 62771.12676 -84.248173319 33.861400197
29400610 754574.617 3750196.403 306.575 0.831 -0.00373 16.951 62771.12679 -84.248173232 33.861400599
29400708 754574.749 3750196.539 307.942 0.851 0.07845 16.574 62771.13985 -84.248171764 33.861401790
29400709 754574.746 3750196.522 307.772 0.824 0.06816 16.579 62771.13988 -84.248171805 33.861401642
29400710 754574.744 3750196.516 307.602 0.871 0.05788 16.575 62771.13991 -84.248171824 33.861401588
29400711 754574.741 3750196.502 307.432 0.859 0.04759 16.581 62771.13994 -84.248171860 33.861401461
29400712 754574.738 3750196.484 307.261 0.867 0.03731 16.593 62771.13998 -84.248171904 33.861401294
29400713 754574.735 3750196.474 307.091 0.392 0.02702 16.598 62771.14001 -84.248171931 33.861401207
29400714 754574.733 3750196.462 306.92 0.361 0.01674 16.607 62771.14004 -84.248171962 33.861401101
29400715 754574.73 3750196.446 306.75 0.349 0.00645 16.622 62771.14008 -84.248172001 33.861400954
29400716 754574.725 3750196.423 306.578 0.839 -0.00384 16.645 62771.14011 -84.248172054 33.861400755
29400814 754574.858 3750196.559 307.921 0.859 0.07844 16.268 62771.15316 -84.248170587 33.861401942
29400815 754574.854 3750196.543 307.755 0.855 0.06816 16.272 62771.15319 -84.248170626 33.861401803
29400816 754574.852 3750196.531 307.588 0.863 0.05787 16.274 62771.15323 -84.248170657 33.861401696
29400817 754574.847 3750196.502 307.421 0.871 0.04759 16.295 62771.15326 -84.248170723 33.861401438
29400818 754574.844 3750196.491 307.254 0.871 0.03730 16.300 62771.15329 -84.248170753 33.861401336
29400819 754574.84 3750196.473 307.087 0.875 0.02702 16.314 62771.15332 -84.248170798 33.861401170
29400820 754574.838 3750196.46 306.919 0.867 0.01674 16.323 62771.15336 -84.248170829 33.861401061
29400821 754574.834 3750196.443 306.751 0.871 0.00645 16.339 62771.15339 -84.248170871 33.861400908
29400822 754574.833 3750196.436 306.583 0.867 -0.00383 16.347 62771.15342 -84.248170893 33.861400841
29400920 754574.962 3750196.553 307.904 0.580 0.07854 15.988 62771.16647 -84.248169463 33.861401865
29400921 754574.962 3750196.557 307.739 0.647 0.06826 15.972 62771.16650 -84.248169461 33.861401904
29400922 754574.957 3750196.53 307.576 0.757 0.05797 15.990 62771.16654 -84.248169524 33.861401657
29400923 754574.957 3750196.536 307.411 0.800 0.04769 15.975 62771.16657 -84.248169516 33.861401718
29400924 754574.951 3750196.503 307.248 0.824 0.03740 16.002 62771.16660 -84.248169591 33.861401422
29400925 754574.95 3750196.497 307.083 0.835 0.02712 16.004 62771.16663 -84.248169612 33.861401363
29400926 754574.943 3750196.462 306.919 0.827 0.01684 16.036 62771.16667 -84.248169690 33.861401051
29400927 754574.942 3750196.46 306.754 0.835 0.00655 16.037 62771.16670 -84.248169701 33.861401030
29400928 754574.939 3750196.445 306.589 0.839 -0.00373 16.052 62771.16673 -84.248169738 33.861400901
29493441 754623.347 3749975.927 305.262 0.757 -0.00384 19.989 62781.17920 -84.247710789 33.859402640
29493442 754623.348 3749975.937 305.057 0.749 -0.01412 19.987 62781.17924 -84.247710773 33.859402734
29493443 754623.348 3749975.941 304.851 0.757 -0.02441 19.994 62781.17927 -84.247710773 33.859402769
29493444 754623.349 3749975.949 304.645 0.741 -0.03470 19.999 62781.17930 -84.247710763 33.859402841
29493558 754623.468 3749975.921 305.272 0.765 -0.00373 19.684 62781.19252 -84.247709478 33.859402557
29493559 754623.47 3749975.933 305.07 0.757 -0.01402 19.681 62781.19255 -84.247709461 33.859402660
29493560 754623.468 3749975.925 304.867 0.753 -0.02431 19.699 62781.19258 -84.247709484 33.859402596
29493561 754623.467 3749975.925 304.664 0.761 -0.03460 19.712 62781.19261 -84.247709492 33.859402595
29493675 754623.578 3749975.85 305.272 0.471 -0.00384 19.451 62781.20583 -84.247708317 33.859401890
29493676 754623.578 3749975.857 305.072 0.600 -0.01412 19.452 62781.20586 -84.247708308 33.859401958
29493677 754623.578 3749975.859 304.872 0.686 -0.02441 19.461 62781.20589 -84.247708312 33.859401973
29493678 754623.581 3749975.881 304.673 0.729 -0.03470 19.451 62781.20593 -84.247708271 33.859402171
29741668 754739.558 3749332.789 314.392 0.173 0.08873 16.995 62810.01837 -84.246641975 33.853580763
29741669 754739.557 3749332.769 314.219 0.769 0.07845 16.999 62810.01840 -84.246641991 33.853580582
29741670 754739.554 3749332.742 314.045 0.761 0.06816 17.012 62810.01843 -84.246642036 33.853580340
29741671 754739.566 3749332.759 313.869 0.765 0.05788 16.979 62810.01847 -84.246641894 33.853580496
29741672 754739.57 3749332.753 313.694 0.749 0.04759 16.974 62810.01850 -84.246641854 33.853580435
29741673 754739.578 3749332.756 313.519 0.765 0.03731 16.960 62810.01853 -84.246641771 33.853580465
29741674 754739.579 3749332.742 313.345 0.773 0.02702 16.967 62810.01856 -84.246641765 33.853580333
29741675 754739.585 3749332.743 313.171 0.761 0.01674 16.959 62810.01860 -84.246641692 33.853580341
29741676 754739.59 3749332.737 312.997 0.765 0.00645 16.960 62810.01863 -84.246641647 33.853580290
29741677 754739.589 3749332.718 312.822 0.722 -0.00383 16.977 62810.01866 -84.246641658 33.853580120
29741769 754739.683 3749332.799 314.377 0.322 0.08883 16.670 62810.03168 -84.246640621 33.853580828
29741770 754739.675 3749332.76 314.208 0.796 0.07855 16.695 62810.03171 -84.246640721 33.853580474
29741771 754739.679 3749332.753 314.037 0.800 0.06826 16.687 62810.03175 -84.246640683 33.853580408
29741772 754739.685 3749332.753 313.865 0.804 0.05798 16.673 62810.03178 -84.246640615 33.853580409
29741773 754739.688 3749332.745 313.693 0.808 0.04769 16.669 62810.03181 -84.246640580 33.853580341
29741774 754739.697 3749332.751 313.521 0.800 0.03741 16.653 62810.03184 -84.246640490 33.853580389
29741775 754739.697 3749332.736 313.351 0.808 0.02712 16.660 62810.03188 -84.246640484 33.853580257
29741776 754739.703 3749332.736 313.179 0.804 0.01684 16.654 62810.03191 -84.246640419 33.853580250
29741777 754739.714 3749332.749 313.008 0.804 0.00655 16.635 62810.03194 -84.246640297 33.853580368
29741778 754739.717 3749332.738 312.837 0.804 -0.00373 16.644 62810.03198 -84.246640278 33.853580263
29741870 754739.797 3749332.778 314.361 0.443 0.08873 16.379 62810.04499 -84.246639400 33.853580606
29741871 754739.796 3749332.758 314.194 0.800 0.07844 16.383 62810.04502 -84.246639417 33.853580429
29741872 754739.803 3749332.762 314.025 0.796 0.06816 16.363 62810.04506 -84.246639332 33.853580466
29741873 754739.806 3749332.752 313.857 0.808 0.05787 16.361 62810.04509 -84.246639311 33.853580369
29741874 754739.811 3749332.75 313.688 0.808 0.04759 16.351 62810.04512 -84.246639252 33.853580354
29741875 754739.818 3749332.753 313.52 0.851 0.03730 16.338 62810.04515 -84.246639175 33.853580378
29741876 754739.826 3749332.758 313.352 0.847 0.02702 16.324 62810.04519 -84.246639087 33.853580424
29741877 754739.823 3749332.733 313.184 0.831 0.01674 16.344 62810.04522 -84.246639125 33.853580200
29741878 754739.828 3749332.731 313.016 0.808 0.00645 16.342 62810.04525 -84.246639071 33.853580176
29741879 754739.835 3749332.731 312.848 0.812 -0.00384 16.339 62810.04529 -84.246639005 33.853580173
29741970 754739.916 3749332.787 314.51 0.157 0.09901 16.072 62810.05827 -84.246638112 33.853580664
29741971 754739.918 3749332.778 314.345 0.475 0.08873 16.065 62810.05830 -84.246638088 33.853580576
29741972 754739.92 3749332.767 314.18 0.800 0.07844 16.060 62810.05833 -84.246638069 33.853580478
29741973 754739.918 3749332.744 314.016 0.796 0.06816 16.069 62810.05836 -84.246638098 33.853580277
29741974 754739.922 3749332.739 313.851 0.804 0.05787 16.061 62810.05840 -84.246638054 33.853580230
29741975 754739.929 3749332.741 313.686 0.808 0.04759 16.048 62810.05843 -84.246637983 33.853580242
29741976 754739.935 3749332.741 313.52 0.839 0.03730 16.038 62810.05846 -84.246637918 33.853580242
29741977 754739.938 3749332.732 313.356 0.843 0.02702 16.039 62810.05850 -84.246637889 33.853580163
29741978 754739.943 3749332.729 313.191 0.812 0.01673 16.036 62810.05853 -84.246637838 33.853580134
29741979 754739.946 3749332.721 313.026 0.812 0.00645 16.040 62810.05856 -84.246637808 33.853580060
29741980 754739.954 3749332.729 312.861 0.804 -0.00383 16.029 62810.05859 -84.246637712 33.853580126
29742071 754740.04 3749332.793 314.492 0.176 0.09911 15.752 62810.07158 -84.246636774 33.853580683
29742072 754740.03 3749332.75 314.334 0.749 0.08883 15.781 62810.07161 -84.246636892 33.853580297
29742073 754740.038 3749332.755 314.17 0.804 0.07854 15.759 62810.07164 -84.246636806 33.853580343
29742074 754740.039 3749332.743 314.009 0.827 0.06826 15.757 62810.07167 -84.246636792 33.853580237
29742075 754740.048 3749332.752 313.846 0.839 0.05797 15.735 62810.07171 -84.246636693 33.853580309
29742076 754740.048 3749332.736 313.684 0.820 0.04769 15.740 62810.07174 -84.246636694 33.853580172
29742077 754740.054 3749332.734 313.523 0.827 0.03740 15.733 62810.07177 -84.246636640 33.853580149
29742078 754740.061 3749332.738 313.361 0.808 0.02712 15.721 62810.07181 -84.246636561 33.853580180
29742079 754740.065 3749332.734 313.199 0.847 0.01684 15.718 62810.07184 -84.246636511 33.853580151
29742080 754740.066 3749332.719 313.038 0.804 0.00655 15.730 62810.07187 -84.246636513 33.853580011
29742081 754740.072 3749332.721 312.876 0.804 -0.00373 15.725 62810.07190 -84.246636441 33.853580027
29742172 754740.156 3749332.777 314.473 0.184 0.09901 15.454 62810.08489 -84.246635522 33.853580514
29742173 754740.158 3749332.767 314.314 0.792 0.08872 15.448 62810.08492 -84.246635501 33.853580424
29742174 754740.158 3749332.751 314.156 0.796 0.07844 15.449 62810.08495 -84.246635506 33.853580281
29742175 754740.167 3749332.758 313.996 0.804 0.06815 15.427 62810.08499 -84.246635413 33.853580342
29742176 754740.164 3749332.735 313.839 0.812 0.05787 15.439 62810.08502 -84.246635448 33.853580135
29742177 754740.171 3749332.74 313.68 0.808 0.04759 15.423 62810.08505 -84.246635366 33.853580175
29742178 754740.174 3749332.731 313.521 0.808 0.03730 15.423 62810.08508 -84.246635341 33.853580095
29742179 754740.18 3749332.733 313.363 0.808 0.02702 15.413 62810.08512 -84.246635270 33.853580111
29742180 754740.186 3749332.733 313.204 0.835 0.01673 15.407 62810.08515 -84.246635209 33.853580109
29742181 754740.19 3749332.729 313.046 0.835 0.00645 15.407 62810.08518 -84.246635164 33.853580070
29742182 754740.197 3749332.732 312.888 0.812 -0.00383 15.401 62810.08522 -84.246635090 33.853580093
29742274 754740.277 3749332.775 314.454 0.200 0.09900 15.142 62810.09821 -84.246634213 33.853580462
29742275 754740.28 3749332.766 314.299 0.824 0.08872 15.135 62810.09824 -84.246634189 33.853580384
29742276 754740.287 3749332.771 314.142 0.804 0.07844 15.114 62810.09828 -84.246634106 33.853580425
29742277 754740.284 3749332.746 313.988 0.835 0.06815 15.127 62810.09831 -84.246634152 33.853580198
29742278 754740.285 3749332.735 313.833 0.827 0.05787 15.126 62810.09834 -84.246634136 33.853580101
29742279 754740.294 3749332.742 313.677 0.812 0.04759 15.107 62810.09837 -84.246634042 33.853580168
29742280 754740.296 3749332.733 313.522 0.816 0.03730 15.108 62810.09841 -84.246634021 33.853580080
29742281 754740.302 3749332.733 313.366 0.808 0.02702 15.100 62810.09844 -84.246633959 33.853580082
29742282 754740.309 3749332.737 313.211 0.808 0.01673 15.090 62810.09847 -84.246633882 33.853580114
29742283 754740.314 3749332.735 313.056 0.800 0.00645 15.088 62810.09850 -84.246633831 33.853580093
29742284 754740.318 3749332.73 312.901 0.808 -0.00383 15.090 62810.09854 -84.246633789 33.853580050
29742376 754740.394 3749332.758 314.438 0.224 0.09910 14.845 62810.11153 -84.246632962 33.853580286
29742377 754740.405 3749332.774 314.284 0.808 0.08882 14.812 62810.11156 -84.246632835 33.853580427
29742378 754740.4 3749332.747 314.133 0.804 0.07854 14.826 62810.11159 -84.246632891 33.853580181
29742379 754740.4 3749332.729 313.981 0.808 0.06825 14.831 62810.11163 -84.246632905 33.853580020
29742380 754740.407 3749332.733 313.828 0.812 0.05797 14.814 62810.11166 -84.246632826 33.853580059
29742381 754740.413 3749332.735 313.676 0.808 0.04768 14.802 62810.11169 -84.246632760 33.853580070
29742382 754740.417 3749332.73 313.524 0.808 0.03740 14.798 62810.11172 -84.246632720 33.853580027
29742383 754740.42 3749332.724 313.372 0.804 0.02712 14.797 62810.11176 -84.246632686 33.853579969
29742384 754740.43 3749332.737 313.219 0.804 0.01683 14.777 62810.11179 -84.246632570 33.853580086
29742385 754740.433 3749332.729 313.067 0.800 0.00655 14.781 62810.11182 -84.246632543 33.853580015
29742386 754740.439 3749332.73 312.916 0.804 -0.00373 14.777 62810.11185 -84.246632479 33.853580025
29742478 754740.52 3749332.77 314.417 0.255 0.09900 14.518 62810.12484 -84.246631592 33.853580359
29742479 754740.518 3749332.748 314.269 0.800 0.08872 14.526 62810.12487 -84.246631626 33.853580161
29742480 754740.524 3749332.75 314.119 0.804 0.07843 14.508 62810.12491 -84.246631555 33.853580182
29742481 754740.528 3749332.745 313.969 0.847 0.06815 14.500 62810.12494 -84.246631518 33.853580135
29742482 754740.529 3749332.733 313.821 0.812 0.05787 14.501 62810.12497 -84.246631510 33.853580026
29742483 754740.534 3749332.732 313.672 0.816 0.04758 14.492 62810.12500 -84.246631457 33.853580013
29742484 754740.543 3749332.741 313.522 0.800 0.03730 14.473 62810.12504 -84.246631358 33.853580096
29742485 754740.546 3749332.735 313.373 0.847 0.02702 14.472 62810.12507 -84.246631324 33.853580042
29742486 754740.547 3749332.723 313.225 0.839 0.01673 14.479 62810.12510 -84.246631316 33.853579934
29742487 754740.552 3749332.723 313.076 0.808 0.00645 14.475 62810.12514 -84.246631258 33.853579929
29742488 754740.552 3749332.707 312.927 0.808 -0.00383 14.489 62810.12517 -84.246631265 33.853579787
29742580 754740.643 3749332.771 314.398 0.325 0.09900 14.202 62810.13815 -84.246630264 33.853580341
29742581 754740.643 3749332.756 314.252 0.800 0.08871 14.203 62810.13819 -84.246630270 33.853580202
29742582 754740.65 3749332.76 314.105 0.800 0.07843 14.184 62810.13822 -84.246630195 33.853580237
29742583 754740.646 3749332.736 313.961 0.808 0.06815 14.196 62810.13825 -84.246630237 33.853580025
29742584 754740.651 3749332.733 313.815 0.812 0.05786 14.188 62810.13828 -84.246630193 33.853579993
29742585 754740.655 3749332.73 313.669 0.804 0.04758 14.180 62810.13832 -84.246630144 33.853579972
29742586 754740.66 3749332.728 313.523 0.831 0.03730 14.174 62810.13835 -84.246630097 33.853579949
29742587 754740.668 3749332.736 313.377 0.824 0.02702 14.158 62810.13838 -84.246630005 33.853580022
29742588 754740.669 3749332.723 313.232 0.843 0.01673 14.166 62810.13841 -84.246630001 33.853579906
29742589 754740.674 3749332.723 313.086 0.808 0.00645 14.162 62810.13845 -84.246629944 33.853579902
29742590 754740.676 3749332.714 312.941 0.812 -0.00383 14.169 62810.13848 -84.246629924 33.853579820
29742682 754740.759 3749332.754 314.382 0.596 0.09909 13.906 62810.15146 -84.246629013 33.853580157
29742683 754740.757 3749332.731 314.24 0.800 0.08881 13.915 62810.15150 -84.246629050 33.853579954
29742684 754740.767 3749332.747 314.096 0.808 0.07853 13.884 62810.15153 -84.246628928 33.853580092
29742685 754740.767 3749332.732 313.953 0.804 0.06825 13.887 62810.15156 -84.246628934 33.853579957
29742686 754740.77 3749332.724 313.811 0.808 0.05796 13.884 62810.15160 -84.246628911 33.853579884
29742687 754740.781 3749332.74 313.667 0.812 0.04768 13.857 62810.15163 -84.246628787 33.853580025
29742688 754740.785 3749332.736 313.525 0.812 0.03740 13.852 62810.15166 -84.246628745 33.853579995
29742689 754740.787 3749332.728 313.383 0.839 0.02712 13.854 62810.15169 -84.246628724 33.853579918
29742690 754740.792 3749332.727 313.24 0.820 0.01683 13.849 62810.15173 -84.246628669 33.853579911
29742691 754740.796 3749332.723 313.098 0.804 0.00655 13.849 62810.15176 -84.246628629 33.853579876
29742692 754740.802 3749332.726 312.956 0.804 -0.00373 13.844 62810.15179 -84.246628563 33.853579895
29742783 754740.88 3749332.748 314.362 0.773 0.09899 13.597 62810.16478 -84.246627709 33.853580076
29742784 754740.881 3749332.737 314.223 0.804 0.08871 13.594 62810.16481 -84.246627699 33.853579979
29742785 754740.891 3749332.748 314.082 0.831 0.07842 13.568 62810.16484 -84.246627597 33.853580077
29742786 754740.894 3749332.743 313.942 0.843 0.06814 13.561 62810.16487 -84.246627563 33.853580029
29742787 754740.894 3749332.73 313.803 0.816 0.05786 13.564 62810.16491 -84.246627564 33.853579908
29742788 754740.894 3749332.715 313.664 0.820 0.04758 13.570 62810.16494 -84.246627571 33.853579775
29742789 754740.902 3749332.722 313.524 0.816 0.03730 13.554 62810.16497 -84.246627485 33.853579838
29742790 754740.911 3749332.733 313.385 0.835 0.02701 13.535 62810.16501 -84.246627382 33.853579937
29742791 754740.91 3749332.715 313.246 0.816 0.01673 13.549 62810.16504 -84.246627403 33.853579774
29742792 754740.919 3749332.727 313.107 0.808 0.00645 13.532 62810.16507 -84.246627297 33.853579882
29742793 754740.925 3749332.73 312.968 0.808 -0.00383 13.527 62810.16510 -84.246627232 33.853579901
29742884 754741.006 3749332.757 314.343 0.812 0.09899 13.273 62810.17809 -84.246626345 33.853580124
29742885 754741.003 3749332.733 314.208 0.800 0.08870 13.284 62810.17812 -84.246626390 33.853579913
29742886 754741.013 3749332.746 314.069 0.804 0.07842 13.256 62810.17816 -84.246626280 33.853580028
29742887 754741.016 3749332.742 313.933 0.808 0.06814 13.248 62810.17819 -84.246626242 33.853579991
29742888 754741.017 3749332.729 313.797 0.800 0.05786 13.251 62810.17822 -84.246626243 33.853579874
29742889 754741.022 3749332.729 313.661 0.816 0.04758 13.241 62810.17826 -84.246626187 33.853579875
29742890 754741.024 3749332.723 313.525 0.796 0.03729 13.240 62810.17829 -84.246626161 33.853579814
29742891 754741.034 3749332.734 313.389 0.812 0.02701 13.221 62810.17832 -84.246626058 33.853579916
29742892 754741.036 3749332.728 313.253 0.835 0.01673 13.222 62810.17835 -84.246626029 33.853579863
29742893 754741.039 3749332.721 313.117 0.800 0.00645 13.226 62810.17839 -84.246626006 33.853579793
29742894 754741.047 3749332.73 312.981 0.808 -0.00383 13.214 62810.17842 -84.246625915 33.853579872
29742985 754741.125 3749332.746 314.326 0.812 0.09908 12.970 62810.19141 -84.246625063 33.853579995
29742986 754741.127 3749332.735 314.193 0.800 0.08880 12.967 62810.19144 -84.246625052 33.853579904
29742987 754741.131 3749332.735 314.059 0.804 0.07852 12.954 62810.19147 -84.246625001 33.853579899
29742988 754741.137 3749332.738 313.926 0.804 0.06824 12.939 62810.19151 -84.246624936 33.853579920
29742989 754741.142 3749332.736 313.793 0.804 0.05796 12.930 62810.19154 -84.246624890 33.853579905
29742990 754741.145 3749332.731 313.66 0.808 0.04768 12.926 62810.19157 -84.246624858 33.853579860
29742991 754741.152 3749332.737 313.527 0.808 0.03739 12.912 62810.19160 -84.246624781 33.853579909
29742992 754741.155 3749332.731 313.394 0.804 0.02711 12.911 62810.19164 -84.246624750 33.853579860
29742993 754741.159 3749332.73 313.261 0.843 0.01683 12.907 62810.19167 -84.246624702 33.853579849
29742994 754741.159 3749332.716 313.129 0.796 0.00655 12.918 62810.19170 -84.246624707 33.853579724
29742995 754741.171 3749332.735 312.996 0.804 -0.00373 12.896 62810.19174 -84.246624577 33.853579885
29743085 754741.248 3749332.752 314.304 0.800 0.09898 12.648 62810.20473 -84.246623742 33.853580022
29743086 754741.256 3749332.762 314.172 0.796 0.08870 12.624 62810.20476 -84.246623649 33.853580109
29743087 754741.256 3749332.748 314.043 0.804 0.07842 12.626 62810.20479 -84.246623657 33.853579982
29743088 754741.259 3749332.745 313.913 0.804 0.06813 12.617 62810.20482 -84.246623616 33.853579958
29743089 754741.259 3749332.731 313.784 0.800 0.05785 12.621 62810.20486 -84.246623622 33.853579834
29743090 754741.264 3749332.732 313.654 0.800 0.04757 12.611 62810.20489 -84.246623567 33.853579841
29743091 754741.27 3749332.734 313.524 0.800 0.03729 12.601 62810.20492 -84.246623506 33.853579859
29743092 754741.269 3749332.72 313.395 0.796 0.02701 12.610 62810.20495 -84.246623516 33.853579729
29743093 754741.28 3749332.736 313.265 0.800 0.01673 12.587 62810.20499 -84.246623393 33.853579876
29743094 754741.283 3749332.73 313.136 0.792 0.00645 12.590 62810.20502 -84.246623368 33.853579819
29743095 754741.29 3749332.736 313.006 0.796 -0.00383 12.581 62810.20505 -84.246623291 33.853579873
29743185 754741.361 3749332.753 314.28 0.820 0.09897 12.332 62810.21804 -84.246622515 33.853580003
29743186 754741.381 3749332.794 314.148 0.820 0.08869 12.275 62810.21808 -84.246622290 33.853580366
29743187 754741.378 3749332.774 314.023 0.827 0.07841 12.283 62810.21811 -84.246622322 33.853580192
29743188 754741.374 3749332.748 313.898 0.839 0.06813 12.299 62810.21814 -84.246622381 33.853579961
29743189 754741.375 3749332.739 313.772 0.839 0.05785 12.299 62810.21817 -84.246622371 33.853579875
29743190 754741.38 3749332.739 313.646 0.839 0.04757 12.290 62810.21821 -84.246622320 33.853579873
29743191 754741.382 3749332.732 313.52 0.839 0.03729 12.290 62810.21824 -84.246622299 33.853579809
29743192 754741.39 3749332.741 313.393 0.835 0.02701 12.274 62810.21827 -84.246622210 33.853579889
29743193 754741.391 3749332.731 313.267 0.835 0.01673 12.279 62810.21831 -84.246622200 33.853579803
29743194 754741.405 3749332.757 313.141 0.776 0.00645 12.248 62810.21834 -84.246622041 33.853580031
29743195 754741.413 3749332.766 313.015 0.773 -0.00383 12.236 62810.21837 -84.246621953 33.853580111
29768903 754740.362 3749247.157 316.687 0.757 0.06827 17.511 62813.78666 -84.246658062 33.852809141
29768904 754740.365 3749247.149 316.507 0.753 0.05798 17.505 62813.78669 -84.246658039 33.852809069
29768905 754740.366 3749247.139 316.327 0.761 0.04769 17.503 62813.78673 -84.246658026 33.852808976
29768906 754740.368 3749247.13 316.147 0.745 0.03741 17.502 62813.78676 -84.246658008 33.852808893
29768907 754740.371 3749247.123 315.967 0.753 0.02712 17.500 62813.78679 -84.246657978 33.852808833
29768984 754740.467 3749247.184 317.558 0.176 0.11959 17.249 62813.79981 -84.246656923 33.852809353
29768985 754740.467 3749247.171 317.38 0.800 0.10931 17.239 62813.79984 -84.246656923 33.852809239
29768986 754740.47 3749247.163 317.203 0.722 0.09902 17.226 62813.79988 -84.246656901 33.852809164
29768987 754740.472 3749247.155 317.026 0.796 0.08873 17.215 62813.79991 -84.246656875 33.852809097
29768988 754740.472 3749247.142 316.849 0.796 0.07845 17.211 62813.79994 -84.246656877 33.852808980
29768989 754740.475 3749247.136 316.672 0.800 0.06816 17.202 62813.79997 -84.246656849 33.852808918
29768990 754740.48 3749247.133 316.495 0.776 0.05788 17.190 62813.80001 -84.246656799 33.852808895
29768991 754740.477 3749247.113 316.319 0.808 0.04759 17.199 62813.80004 -84.246656835 33.852808716
29768992 754740.481 3749247.109 316.142 0.804 0.03731 17.193 62813.80007 -84.246656796 33.852808675
29768993 754740.481 3749247.096 315.965 0.757 0.02702 17.198 62813.80010 -84.246656797 33.852808559
29769069 754740.606 3749247.232 317.698 0.106 0.12987 16.886 62813.81310 -84.246655412 33.852809753
29769070 754740.574 3749247.145 317.535 0.400 0.11959 16.956 62813.81313 -84.246655775 33.852808978
29769071 754740.586 3749247.159 317.357 0.784 0.10930 16.917 62813.81316 -84.246655645 33.852809104
29769072 754740.581 3749247.134 317.185 0.745 0.09902 16.923 62813.81320 -84.246655708 33.852808877
29769073 754740.586 3749247.132 317.01 0.761 0.08873 16.906 62813.81323 -84.246655655 33.852808862
29769074 754740.593 3749247.136 316.835 0.800 0.07845 16.884 62813.81326 -84.246655576 33.852808895
29769075 754740.595 3749247.127 316.662 0.796 0.06816 16.878 62813.81330 -84.246655561 33.852808809
29769076 754740.593 3749247.11 316.489 0.792 0.05788 16.882 62813.81333 -84.246655583 33.852808659
29769077 754740.593 3749247.098 316.315 0.812 0.04759 16.883 62813.81336 -84.246655583 33.852808548
29769078 754740.592 3749247.08 316.142 0.808 0.03731 16.891 62813.81339 -84.246655606 33.852808393
29769079 754740.591 3749247.065 315.969 0.757 0.02702 16.899 62813.81343 -84.246655622 33.852808252
29769156 754740.702 3749247.166 317.678 0.122 0.12997 16.622 62813.82642 -84.246654392 33.852809140
29769157 754740.696 3749247.139 317.509 0.753 0.11969 16.627 62813.82645 -84.246654465 33.852808898
29769158 754740.701 3749247.137 317.337 0.761 0.10940 16.606 62813.82648 -84.246654414 33.852808881
29769159 754740.706 3749247.136 317.165 0.525 0.09912 16.586 62813.82652 -84.246654361 33.852808868
29769160 754740.709 3749247.132 316.994 0.804 0.08883 16.572 62813.82655 -84.246654321 33.852808832
29769161 754740.706 3749247.113 316.824 0.800 0.07855 16.576 62813.82658 -84.246654358 33.852808655
29769162 754740.712 3749247.113 316.653 0.808 0.06826 16.559 62813.82662 -84.246654294 33.852808662
29769163 754740.71 3749247.094 316.484 0.800 0.05798 16.566 62813.82665 -84.246654329 33.852808489
29769164 754740.709 3749247.079 316.314 0.812 0.04769 16.570 62813.82668 -84.246654343 33.852808355
29769165 754740.701 3749247.048 316.145 0.780 0.03741 16.594 62813.82671 -84.246654438 33.852808071
